weight_kg,height_cm,age,is_male,kcal_per_shift,meal_target_kcal,calories,protein,carbs,fat,cal_diff_ratio,soft_penalty,pref_bonus,macro_score,cat_garnish,cat_protein,cat_side,caffeine,dairy,diet,fiber,fish,fruit,gluten,gluten_free,high_fat,hot,iron,low_cal,pork,poultry,probiotic,processed,red_meat,sweet,veg
91.2,158.7,26,1,3200,1742.6062499999998,280,25.0,2.0,20.0,0.517963395345334,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
91.2,158.7,26,1,3200,1742.6062499999998,290,12.0,3.0,26.0,0.500747802321953,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
91.2,158.7,26,1,3200,1742.6062499999998,140,22.0,0.0,4.0,0.758981697672667,0.0,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.2,158.7,26,1,3200,1742.6062499999998,130,20.0,3.0,4.0,0.7761972906960479,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
91.2,158.7,26,1,3200,1742.6062499999998,40,1.0,5.0,2.0,0.9311376279064763,0.0,0.0,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91.2,158.7,26,1,3200,1742.6062499999998,80,1.5,9.0,4.0,0.8622752558129526,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91.2,158.7,26,1,3200,1742.6062499999998,60,0.2,15.0,0.0,0.8967064418597145,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91.2,158.7,26,1,3200,1742.6062499999998,0,0.0,0.0,0.0,1.0,0.0,0.15,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91.2,158.7,26,1,3200,1742.6062499999998,50,3.0,4.0,2.5,0.9139220348830953,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107.8,155.2,47,0,3000,1628.1999999999998,130,4.5,28.0,2.0,0.7604716865249969,0.0,0.15,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107.8,155.2,47,0,3000,1628.1999999999998,130,2.5,28.0,0.5,0.7604716865249969,0.0,0.15,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
107.8,155.2,47,0,3000,1628.1999999999998,150,5.0,30.0,1.0,0.7236211767596118,0.0,0.15,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107.8,155.2,47,0,3000,1628.1999999999998,110,2.5,18.0,3.0,0.797322196290382,0.0,0.15,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107.8,155.2,47,0,3000,1628.1999999999998,70,2.0,10.0,3.0,0.8710232158211522,0.0,0.15,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
107.8,155.2,47,0,3000,1628.1999999999998,220,18.0,8.0,12.0,0.594644392580764,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.8,155.2,47,0,3000,1628.1999999999998,160,30.0,0.0,3.0,0.7051959218769193,0.0,0.0,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.8,155.2,47,0,3000,1628.1999999999998,280,25.0,2.0,20.0,0.48409286328460865,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
107.8,155.2,47,0,3000,1628.1999999999998,290,12.0,3.0,26.0,0.4656676084019161,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
107.8,155.2,47,0,3000,1628.1999999999998,140,22.0,0.0,4.0,0.7420464316423043,0.0,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.8,155.2,47,0,3000,1628.1999999999998,130,20.0,3.0,4.0,0.7604716865249969,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
107.8,155.2,47,0,3000,1628.1999999999998,40,1.0,5.0,2.0,0.9262989804692298,0.0,0.15,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107.8,155.2,47,0,3000,1628.1999999999998,80,1.5,9.0,4.0,0.8525979609384596,0.0,0.15,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107.8,155.2,47,0,3000,1628.1999999999998,60,0.2,15.0,0.0,0.8894484707038447,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107.8,155.2,47,0,3000,1628.1999999999998,0,0.0,0.0,0.0,1.0,0.0,0.15,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107.8,155.2,47,0,3000,1628.1999999999998,50,3.0,4.0,2.5,0.9078737255865372,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62.5,162.4,34,0,1500,983.15,130,4.5,28.0,2.0,0.6033158724507959,0.0,0.0,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62.5,162.4,34,0,1500,983.15,130,2.5,28.0,0.5,0.6033158724507959,0.0,0.0,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
62.5,162.4,34,0,1500,983.15,150,5.0,30.0,1.0,0.5422875451355337,0.0,0.0,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62.5,162.4,34,0,1500,983.15,110,2.5,18.0,3.0,0.6643441997660581,0.0,0.0,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.5,162.4,34,0,1500,983.15,70,2.0,10.0,3.0,0.7864008543965824,0.0,0.0,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62.5,162.4,34,0,1500,983.15,220,18.0,8.0,12.0,0.3286883995321161,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62.5,162.4,34,0,1500,983.15,160,30.0,0.0,3.0,0.5117733814779026,0.0,0.0,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62.5,162.4,34,0,1500,983.15,280,25.0,2.0,20.0,0.14560341758632958,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
62.5,162.4,34,0,1500,983.15,290,12.0,3.0,26.0,0.1150892539286985,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
62.5,162.4,34,0,1500,983.15,140,22.0,0.0,4.0,0.5728017087931648,0.0,0.0,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.5,162.4,34,0,1500,983.15,130,20.0,3.0,4.0,0.6033158724507959,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
62.5,162.4,34,0,1500,983.15,40,1.0,5.0,2.0,0.8779433453694756,0.0,0.0,0.875,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.5,162.4,34,0,1500,983.15,80,1.5,9.0,4.0,0.7558866907389513,0.0,0.0,0.86875,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62.5,162.4,34,0,1500,983.15,60,0.2,15.0,0.0,0.8169150180542135,0.0,0.0,0.8533333333333333,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
62.5,162.4,34,0,1500,983.15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.85,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62.5,162.4,34,0,1500,983.15,50,3.0,4.0,2.5,0.8474291817118446,0.0,0.0,0.91,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104.8,192.2,29,1,3000,1788.2375,130,4.5,28.0,2.0,0.7819081637646006,0.0,0.0,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.8,192.2,29,1,3000,1788.2375,130,2.5,28.0,0.5,0.7819081637646006,0.0,0.0,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.8,192.2,29,1,3000,1788.2375,150,5.0,30.0,1.0,0.7483555735745392,0.0,0.0,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
104.8,192.2,29,1,3000,1788.2375,110,2.5,18.0,3.0,0.8154607539546621,0.0,0.0,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104.8,192.2,29,1,3000,1788.2375,70,2.0,10.0,3.0,0.8825659343347849,0.0,0.0,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104.8,192.2,29,1,3000,1788.2375,220,18.0,8.0,12.0,0.6309215079093241,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.8,192.2,29,1,3000,1788.2375,160,30.0,0.0,3.0,0.7315792784795084,0.0,0.0,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.8,192.2,29,1,3000,1788.2375,280,25.0,2.0,20.0,0.5302637373391398,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
104.8,192.2,29,1,3000,1788.2375,290,12.0,3.0,26.0,0.513487442244109,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104.8,192.2,29,1,3000,1788.2375,140,22.0,0.0,4.0,0.7651318686695698,0.0,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.8,192.2,29,1,3000,1788.2375,130,20.0,3.0,4.0,0.7819081637646006,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
104.8,192.2,29,1,3000,1788.2375,40,1.0,5.0,2.0,0.9328948196198771,0.0,0.0,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104.8,192.2,29,1,3000,1788.2375,80,1.5,9.0,4.0,0.8657896392397543,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104.8,192.2,29,1,3000,1788.2375,60,0.2,15.0,0.0,0.8993422294298157,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
104.8,192.2,29,1,3000,1788.2375,0,0.0,0.0,0.0,1.0,0.0,0.15,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104.8,192.2,29,1,3000,1788.2375,50,3.0,4.0,2.5,0.9161185245248464,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50.5,186.2,37,1,1800,1151.0625,130,4.5,28.0,2.0,0.6611826030298095,0.0,0.0,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50.5,186.2,37,1,1800,1151.0625,130,2.5,28.0,0.5,0.6611826030298095,0.0,0.0,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50.5,186.2,37,1,1800,1151.0625,150,5.0,30.0,1.0,0.6090568496497801,0.0,0.0,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50.5,186.2,37,1,1800,1151.0625,110,2.5,18.0,3.0,0.7133083564098387,0.0,0.0,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.5,186.2,37,1,1800,1151.0625,70,2.0,10.0,3.0,0.8175598631698974,0.0,0.0,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
50.5,186.2,37,1,1800,1151.0625,220,18.0,8.0,12.0,0.42661671281967745,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50.5,186.2,37,1,1800,1151.0625,160,30.0,0.0,3.0,0.5829939729597654,0.0,0.15,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50.5,186.2,37,1,1800,1151.0625,280,25.0,2.0,20.0,0.2702394526795895,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.5,186.2,37,1,1800,1151.0625,290,12.0,3.0,26.0,0.24417657598957485,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50.5,186.2,37,1,1800,1151.0625,140,22.0,0.0,4.0,0.6351197263397947,0.0,0.15,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.5,186.2,37,1,1800,1151.0625,130,20.0,3.0,4.0,0.6611826030298095,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50.5,186.2,37,1,1800,1151.0625,40,1.0,5.0,2.0,0.8957484932399413,0.0,0.15,0.875,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.5,186.2,37,1,1800,1151.0625,80,1.5,9.0,4.0,0.7914969864798828,0.0,0.0,0.86875,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50.5,186.2,37,1,1800,1151.0625,60,0.2,15.0,0.0,0.843622739859912,0.0,0.0,0.8533333333333333,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
50.5,186.2,37,1,1800,1151.0625,0,0.0,0.0,0.0,1.0,0.0,0.0,0.85,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50.5,186.2,37,1,1800,1151.0625,50,3.0,4.0,2.5,0.8696856165499267,0.0,0.0,0.91,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104.4,173.0,32,1,3200,1809.5874999999999,130,4.5,28.0,2.0,0.7844812699026712,0.0,0.0,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.4,173.0,32,1,3200,1809.5874999999999,130,2.5,28.0,0.5,0.7844812699026712,0.0,0.0,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.4,173.0,32,1,3200,1809.5874999999999,150,5.0,30.0,1.0,0.7513245421953898,0.0,0.0,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
104.4,173.0,32,1,3200,1809.5874999999999,110,2.5,18.0,3.0,0.8176379976099526,0.0,0.0,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104.4,173.0,32,1,3200,1809.5874999999999,70,2.0,10.0,3.0,0.8839514530245153,0.0,0.0,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104.4,173.0,32,1,3200,1809.5874999999999,220,18.0,8.0,12.0,0.6352759952199051,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.4,173.0,32,1,3200,1809.5874999999999,160,30.0,0.0,3.0,0.7347461783417492,0.0,0.15,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104.4,173.0,32,1,3200,1809.5874999999999,280,25.0,2.0,20.0,0.535805812098061,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
104.4,173.0,32,1,3200,1809.5874999999999,290,12.0,3.0,26.0,0.5192274482444204,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
104.4,173.0,32,1,3200,1809.5874999999999,140,22.0,0.0,4.0,0.7679029060490306,0.2,0.15,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.4,173.0,32,1,3200,1809.5874999999999,130,20.0,3.0,4.0,0.7844812699026712,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
104.4,173.0,32,1,3200,1809.5874999999999,40,1.0,5.0,2.0,0.9336865445854373,0.0,0.0,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104.4,173.0,32,1,3200,1809.5874999999999,80,1.5,9.0,4.0,0.8673730891708745,0.0,0.0,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104.4,173.0,32,1,3200,1809.5874999999999,60,0.2,15.0,0.0,0.9005298168781559,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
104.4,173.0,32,1,3200,1809.5874999999999,0,0.0,0.0,0.0,1.0,0.0,0.15,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104.4,173.0,32,1,3200,1809.5874999999999,50,3.0,4.0,2.5,0.9171081807317966,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53.7,173.4,24,0,3200,1588.9125,130,4.5,28.0,2.0,0.7545491019801279,0.0,0.15,0.13846153846153847,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53.7,173.4,24,0,3200,1588.9125,130,2.5,28.0,0.5,0.7545491019801279,0.0,0.15,0.07692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
53.7,173.4,24,0,3200,1588.9125,150,5.0,30.0,1.0,0.716787425361686,0.0,0.15,0.13333333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53.7,173.4,24,0,3200,1588.9125,110,2.5,18.0,3.0,0.7923107785985698,0.0,0.15,0.09090909090909091,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.7,173.4,24,0,3200,1588.9125,70,2.0,10.0,3.0,0.8678341318354534,0.0,0.15,0.11428571428571428,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53.7,173.4,24,0,3200,1588.9125,220,18.0,8.0,12.0,0.5846215571971395,0.0,0.0,0.32727272727272727,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53.7,173.4,24,0,3200,1588.9125,160,30.0,0.0,3.0,0.6979065870524651,0.0,0.0,0.75,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53.7,173.4,24,0,3200,1588.9125,280,25.0,2.0,20.0,0.4713365273418139,0.0,0.0,0.35714285714285715,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53.7,173.4,24,0,3200,1588.9125,290,12.0,3.0,26.0,0.452455689032593,0.0,0.0,0.16551724137931034,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
53.7,173.4,24,0,3200,1588.9125,140,22.0,0.0,4.0,0.735668263670907,0.0,0.0,0.6285714285714286,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7,173.4,24,0,3200,1588.9125,130,20.0,3.0,4.0,0.7545491019801279,0.0,0.0,0.6153846153846154,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53.7,173.4,24,0,3200,1588.9125,40,1.0,5.0,2.0,0.9244766467631162,0.0,0.15,0.1,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.7,173.4,24,0,3200,1588.9125,80,1.5,9.0,4.0,0.8489532935262325,0.0,0.15,0.075,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53.7,173.4,24,0,3200,1588.9125,60,0.2,15.0,0.0,0.8867149701446744,0.0,0.0,0.013333333333333334,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53.7,173.4,24,0,3200,1588.9125,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53.7,173.4,24,0,3200,1588.9125,50,3.0,4.0,2.5,0.9055958084538953,0.0,0.0,0.24,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79.3,168.0,23,0,1800,1178.4499999999998,130,4.5,28.0,2.0,0.6690568119139547,0.0,0.0,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
79.3,168.0,23,0,1800,1178.4499999999998,130,2.5,28.0,0.5,0.6690568119139547,0.0,0.0,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
79.3,168.0,23,0,1800,1178.4499999999998,150,5.0,30.0,1.0,0.6181424752853324,0.0,0.0,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79.3,168.0,23,0,1800,1178.4499999999998,110,2.5,18.0,3.0,0.719971148542577,0.0,0.0,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79.3,168.0,23,0,1800,1178.4499999999998,70,2.0,10.0,3.0,0.8217998217998218,0.0,0.0,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
79.3,168.0,23,0,1800,1178.4499999999998,220,18.0,8.0,12.0,0.43994229708515414,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79.3,168.0,23,0,1800,1178.4499999999998,160,30.0,0.0,3.0,0.5926853069710212,0.0,0.0,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79.3,168.0,23,0,1800,1178.4499999999998,280,25.0,2.0,20.0,0.2871992871992871,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
79.3,168.0,23,0,1800,1178.4499999999998,290,12.0,3.0,26.0,0.2617421188849759,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
79.3,168.0,23,0,1800,1178.4499999999998,140,22.0,0.0,4.0,0.6435996435996435,0.0,0.0,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.3,168.0,23,0,1800,1178.4499999999998,130,20.0,3.0,4.0,0.6690568119139547,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
79.3,168.0,23,0,1800,1178.4499999999998,40,1.0,5.0,2.0,0.8981713267427553,0.0,0.0,0.875,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79.3,168.0,23,0,1800,1178.4499999999998,80,1.5,9.0,4.0,0.7963426534855106,0.0,0.0,0.86875,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79.3,168.0,23,0,1800,1178.4499999999998,60,0.2,15.0,0.0,0.8472569901141329,0.0,0.0,0.8533333333333333,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79.3,168.0,23,0,1800,1178.4499999999998,0,0.0,0.0,0.0,1.0,0.0,0.0,0.85,False,False,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.3,168.0,23,0,1800,1178.4499999999998,50,3.0,4.0,2.5,0.8727141584284441,0.0,0.0,0.91,False,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.2,154.1,49,0,1800,1231.69375,130,4.5,28.0,2.0,0.6833628489224696,0.0,0.15,0.8846153846153846,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
116.2,154.1,49,0,1800,1231.69375,130,2.5,28.0,0.5,0.6833628489224696,0.0,0.15,0.8692307692307693,True,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
116.2,154.1,49,0,1800,1231.69375,150,5.0,30.0,1.0,0.6346494410643879,0.2,0.15,0.8833333333333333,True,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
116.2,154.1,49,0,1800,1231.69375,110,2.5,18.0,3.0,0.7320762567805511,0.0,0.15,0.8727272727272728,True,False,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116.2,154.1,49,0,1800,1231.69375,70,2.0,10.0,3.0,0.8295030724967144,0.0,0.15,0.8785714285714286,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
116.2,154.1,49,0,1800,1231.69375,220,18.0,8.0,12.0,0.4641525135611023,0.0,0.0,0.9318181818181819,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.2,154.1,49,0,1800,1231.69375,160,30.0,0.0,3.0,0.6102927371353472,0.0,0.0,0.9625,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116.2,154.1,49,0,1800,1231.69375,280,25.0,2.0,20.0,0.3180122899868575,0.0,0.0,0.9392857142857143,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
116.2,154.1,49,0,1800,1231.69375,290,12.0,3.0,26.0,0.29365558605781666,0.0,0.0,0.8913793103448275,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
116.2,154.1,49,0,1800,1231.69375,140,22.0,0.0,4.0,0.6590061449934287,0.0,0.0,0.9928571428571429,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.2,154.1,49,0,1800,1231.69375,130,20.0,3.0,4.0,0.6833628489224696,0.0,0.0,0.9961538461538462,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
